field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.n_op_profit_of_ebt,2012,not_provided_by_source,586712,506509,80203
financial.indicator.n_op_profit_of_ebt,2013,not_provided_by_source,587580,501726,85854
financial.indicator.n_op_profit_of_ebt,2014,not_provided_by_source,620068,525846,94222
financial.indicator.n_op_profit_of_ebt,2015,not_provided_by_source,665185,554454,110731
financial.indicator.n_op_profit_of_ebt,2016,not_provided_by_source,704146,593071,111075
financial.indicator.n_op_profit_of_ebt,2017,not_provided_by_source,799069,708449,90620
financial.indicator.n_op_profit_of_ebt,2018,not_provided_by_source,856805,761098,95707
financial.indicator.n_op_profit_of_ebt,2019,not_provided_by_source,890261,771823,118438
financial.indicator.n_op_profit_of_ebt,2020,not_provided_by_source,952002,756591,195411
financial.indicator.n_op_profit_of_ebt,2021,not_provided_by_source,1062390,902939,159451
financial.indicator.n_op_profit_of_ebt,2022,not_provided_by_source,1149262,935270,213992
financial.indicator.n_op_profit_of_ebt,2023,not_provided_by_source,1211954,956308,255646
financial.indicator.n_op_profit_of_ebt,2024,not_provided_by_source,1236332,947580,288752
financial.indicator.n_op_profit_of_ebt,2025,not_provided_by_source,1251467,944631,306836
financial.indicator.n_op_profit_of_ebt,2026,not_provided_by_source,868253,646073,222180
financial.indicator.nca_to_assets,2010,not_provided_by_source,452712,443827,8885
financial.indicator.nca_to_assets,2011,not_provided_by_source,536606,526319,10287
financial.indicator.nca_to_assets,2012,not_provided_by_source,586712,576412,10300
financial.indicator.nca_to_assets,2013,not_provided_by_source,587580,577632,9948
financial.indicator.nca_to_assets,2014,not_provided_by_source,620068,608965,11103
financial.indicator.nca_to_assets,2015,not_provided_by_source,665185,654072,11113
financial.indicator.nca_to_assets,2016,not_provided_by_source,704146,691773,12373
financial.indicator.nca_to_assets,2017,not_provided_by_source,799069,784000,15069
financial.indicator.nca_to_assets,2018,not_provided_by_source,856805,839733,17072
financial.indicator.nca_to_assets,2019,not_provided_by_source,890261,870168,20093
financial.indicator.nca_to_assets,2020,not_provided_by_source,952002,930271,21731
financial.indicator.nca_to_assets,2021,not_provided_by_source,1062390,1038350,24040
financial.indicator.nca_to_assets,2022,not_provided_by_source,1149262,1122090,27172
financial.indicator.nca_to_assets,2023,not_provided_by_source,1211954,1179678,32276
financial.indicator.nca_to_assets,2024,not_provided_by_source,1236332,1208972,27360
financial.indicator.nca_to_assets,2025,not_provided_by_source,1251467,1222582,28885
financial.indicator.nca_to_assets,2026,not_provided_by_source,868253,850242,18011
financial.indicator.net_profit_margin,2010,not_provided_by_source,452712,448961,3751
financial.indicator.net_profit_margin,2011,not_provided_by_source,536606,532628,3978
financial.indicator.net_profit_margin,2012,not_provided_by_source,586712,583641,3071
financial.indicator.net_profit_margin,2013,not_provided_by_source,587580,586636,944
financial.indicator.net_profit_margin,2014,not_provided_by_source,620068,619734,334
financial.indicator.net_profit_margin,2015,not_provided_by_source,665185,664221,964
financial.indicator.net_profit_margin,2016,not_provided_by_source,704146,703263,883
financial.indicator.net_profit_margin,2017,not_provided_by_source,799069,798506,563
financial.indicator.net_profit_margin,2018,not_provided_by_source,856805,856159,646
financial.indicator.net_profit_margin,2019,not_provided_by_source,890261,889519,742
financial.indicator.net_profit_margin,2020,not_provided_by_source,952002,950220,1782
financial.indicator.net_profit_margin,2021,not_provided_by_source,1062390,1058985,3405
financial.indicator.net_profit_margin,2022,not_provided_by_source,1149262,1142938,6324
financial.indicator.net_profit_margin,2023,not_provided_by_source,1211954,1201851,10103
financial.indicator.net_profit_margin,2024,not_provided_by_source,1236332,1232370,3962
financial.indicator.net_profit_margin,2025,not_provided_by_source,1251467,1245667,5800
financial.indicator.net_profit_margin,2026,not_provided_by_source,868253,866428,1825
financial.indicator.netdebt,2010,not_provided_by_source,452712,444725,7987
financial.indicator.netdebt,2011,not_provided_by_source,536606,527617,8989
financial.indicator.netdebt,2012,not_provided_by_source,586712,576714,9998
financial.indicator.netdebt,2013,not_provided_by_source,587580,577822,9758
financial.indicator.netdebt,2014,not_provided_by_source,620068,609749,10319
financial.indicator.netdebt,2015,not_provided_by_source,665185,654403,10782
financial.indicator.netdebt,2016,not_provided_by_source,704146,692113,12033
financial.indicator.netdebt,2017,not_provided_by_source,799069,784268,14801
financial.indicator.netdebt,2018,not_provided_by_source,856805,840149,16656
financial.indicator.netdebt,2019,not_provided_by_source,890261,870658,19603
financial.indicator.netdebt,2020,not_provided_by_source,952002,930741,21261
financial.indicator.netdebt,2021,not_provided_by_source,1062390,1038819,23571
financial.indicator.netdebt,2022,not_provided_by_source,1149262,1124307,24955
financial.indicator.netdebt,2023,not_provided_by_source,1211954,1186392,25562
financial.indicator.netdebt,2024,not_provided_by_source,1236332,1210909,25423
financial.indicator.netdebt,2025,not_provided_by_source,1251467,1225830,25637
financial.indicator.netdebt,2026,not_provided_by_source,868253,849941,18312
financial.indicator.netprofit_yoy,2010,not_provided_by_source,452712,449282,3430
financial.indicator.netprofit_yoy,2011,not_provided_by_source,536606,533404,3202
financial.indicator.netprofit_yoy,2012,not_provided_by_source,586712,585456,1256
financial.indicator.netprofit_yoy,2013,not_provided_by_source,587580,587535,45
financial.indicator.netprofit_yoy,2014,not_provided_by_source,620068,619413,655
financial.indicator.netprofit_yoy,2015,not_provided_by_source,665185,663001,2184
financial.indicator.netprofit_yoy,2016,not_provided_by_source,704146,701705,2441
financial.indicator.netprofit_yoy,2017,not_provided_by_source,799069,793932,5137
financial.indicator.netprofit_yoy,2018,not_provided_by_source,856805,854977,1828
financial.indicator.netprofit_yoy,2019,not_provided_by_source,890261,889350,911
financial.indicator.netprofit_yoy,2020,not_provided_by_source,952002,950795,1207
financial.indicator.netprofit_yoy,2021,not_provided_by_source,1062390,1059110,3280
financial.indicator.netprofit_yoy,2022,not_provided_by_source,1149262,1145603,3659
financial.indicator.netprofit_yoy,2023,not_provided_by_source,1211954,1205224,6730
financial.indicator.netprofit_yoy,2024,not_provided_by_source,1236332,1232680,3652
financial.indicator.netprofit_yoy,2025,not_provided_by_source,1251467,1246736,4731
financial.indicator.netprofit_yoy,2026,not_provided_by_source,868253,866117,2136
financial.indicator.networking_capital,2010,not_provided_by_source,452712,444725,7987
financial.indicator.networking_capital,2011,not_provided_by_source,536606,527617,8989
financial.indicator.networking_capital,2012,not_provided_by_source,586712,576714,9998
financial.indicator.networking_capital,2013,not_provided_by_source,587580,577809,9771
financial.indicator.networking_capital,2014,not_provided_by_source,620068,608888,11180
financial.indicator.networking_capital,2015,not_provided_by_source,665185,654077,11108
financial.indicator.networking_capital,2016,not_provided_by_source,704146,691679,12467
financial.indicator.networking_capital,2017,not_provided_by_source,799069,783520,15549
financial.indicator.networking_capital,2018,not_provided_by_source,856805,838766,18039
financial.indicator.networking_capital,2019,not_provided_by_source,890261,865527,24734
financial.indicator.networking_capital,2020,not_provided_by_source,952002,919763,32239
financial.indicator.networking_capital,2021,not_provided_by_source,1062390,1020337,42053
financial.indicator.networking_capital,2022,not_provided_by_source,1149262,1092804,56458
financial.indicator.networking_capital,2023,not_provided_by_source,1211954,1134079,77875
financial.indicator.networking_capital,2024,not_provided_by_source,1236332,1193025,43307
financial.indicator.networking_capital,2025,not_provided_by_source,1251467,1033926,217541
financial.indicator.networking_capital,2026,not_provided_by_source,868253,770367,97886
financial.indicator.non_op_profit,2010,not_provided_by_source,452712,452712,0
financial.indicator.non_op_profit,2011,not_provided_by_source,536606,536606,0
financial.indicator.non_op_profit,2012,not_provided_by_source,586712,586712,0
financial.indicator.non_op_profit,2013,not_provided_by_source,587580,587580,0
financial.indicator.non_op_profit,2014,not_provided_by_source,620068,620063,5
financial.indicator.non_op_profit,2015,not_provided_by_source,665185,665176,9
financial.indicator.non_op_profit,2016,not_provided_by_source,704146,704119,27
financial.indicator.non_op_profit,2017,not_provided_by_source,799069,799030,39
financial.indicator.non_op_profit,2018,not_provided_by_source,856805,856719,86
financial.indicator.non_op_profit,2019,not_provided_by_source,890261,890207,54
financial.indicator.non_op_profit,2020,not_provided_by_source,952002,951889,113
financial.indicator.non_op_profit,2021,not_provided_by_source,1062390,1062147,243
financial.indicator.non_op_profit,2022,not_provided_by_source,1149262,1149089,173
financial.indicator.non_op_profit,2023,not_provided_by_source,1211954,1211347,607
financial.indicator.non_op_profit,2024,not_provided_by_source,1236332,1236119,213
financial.indicator.non_op_profit,2025,not_provided_by_source,1251467,1251268,199
financial.indicator.non_op_profit,2026,not_provided_by_source,868253,867971,282
financial.indicator.noncurrent_exint,2010,not_provided_by_source,452712,396421,56291
financial.indicator.noncurrent_exint,2011,not_provided_by_source,536606,467693,68913
financial.indicator.noncurrent_exint,2012,not_provided_by_source,586712,527637,59075
financial.indicator.noncurrent_exint,2013,not_provided_by_source,587580,539994,47586
financial.indicator.noncurrent_exint,2014,not_provided_by_source,620068,572223,47845
financial.indicator.noncurrent_exint,2015,not_provided_by_source,665185,624824,40361
financial.indicator.noncurrent_exint,2016,not_provided_by_source,704146,666565,37581
financial.indicator.noncurrent_exint,2017,not_provided_by_source,799069,756676,42393
financial.indicator.noncurrent_exint,2018,not_provided_by_source,856805,811725,45080
financial.indicator.noncurrent_exint,2019,not_provided_by_source,890261,847825,42436
financial.indicator.noncurrent_exint,2020,not_provided_by_source,952002,911625,40377
financial.indicator.noncurrent_exint,2021,not_provided_by_source,1062390,1023497,38893
financial.indicator.noncurrent_exint,2022,not_provided_by_source,1149262,1117252,32010
financial.indicator.noncurrent_exint,2023,not_provided_by_source,1211954,1182081,29873
financial.indicator.noncurrent_exint,2024,not_provided_by_source,1236332,1209287,27045
financial.indicator.noncurrent_exint,2025,not_provided_by_source,1251467,1223948,27519
financial.indicator.noncurrent_exint,2026,not_provided_by_source,868253,849826,18427
financial.indicator.nop_to_ebt,2010,not_provided_by_source,452712,390411,62301
financial.indicator.nop_to_ebt,2011,not_provided_by_source,536606,479867,56739
financial.indicator.nop_to_ebt,2012,not_provided_by_source,586712,508913,77799
financial.indicator.nop_to_ebt,2013,not_provided_by_source,587580,504313,83267
financial.indicator.nop_to_ebt,2014,not_provided_by_source,620068,528662,91406
financial.indicator.nop_to_ebt,2015,not_provided_by_source,665185,555956,109229
financial.indicator.nop_to_ebt,2016,not_provided_by_source,704146,594151,109995
financial.indicator.nop_to_ebt,2017,not_provided_by_source,799069,710555,88514
financial.indicator.nop_to_ebt,2018,not_provided_by_source,856805,766934,89871
financial.indicator.nop_to_ebt,2019,not_provided_by_source,890261,779903,110358
financial.indicator.nop_to_ebt,2020,not_provided_by_source,952002,762330,189672
financial.indicator.nop_to_ebt,2021,not_provided_by_source,1062390,910074,152316
financial.indicator.nop_to_ebt,2022,not_provided_by_source,1149262,942586,206676
financial.indicator.nop_to_ebt,2023,not_provided_by_source,1211954,961780,250174
financial.indicator.nop_to_ebt,2024,not_provided_by_source,1236332,952821,283511
financial.indicator.nop_to_ebt,2025,not_provided_by_source,1251467,949034,302433
financial.indicator.nop_to_ebt,2026,not_provided_by_source,868253,649549,218704
financial.indicator.npta,2010,not_provided_by_source,452712,452307,405
financial.indicator.npta,2011,not_provided_by_source,536606,536350,256
financial.indicator.npta,2012,not_provided_by_source,586712,586321,391
financial.indicator.npta,2013,not_provided_by_source,587580,587155,425
financial.indicator.npta,2014,not_provided_by_source,620068,619538,530
financial.indicator.npta,2015,not_provided_by_source,665185,664208,977
financial.indicator.npta,2016,not_provided_by_source,704146,701416,2730
financial.indicator.npta,2017,not_provided_by_source,799069,795324,3745
financial.indicator.npta,2018,not_provided_by_source,856805,851342,5463
financial.indicator.npta,2019,not_provided_by_source,890261,882251,8010
financial.indicator.npta,2020,not_provided_by_source,952002,940619,11383
financial.indicator.npta,2021,not_provided_by_source,1062390,1045282,17108
