field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.q_eps,2020,not_provided_by_source,952002,3557,948445
financial.indicator.q_eps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_eps,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_eps,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.q_eps,2024,not_provided_by_source,1236332,1060154,176178
financial.indicator.q_eps,2025,not_provided_by_source,1251467,895003,356464
financial.indicator.q_eps,2026,not_provided_by_source,868253,660787,207466
financial.indicator.q_exp_to_sales,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_exp_to_sales,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_exp_to_sales,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_exp_to_sales,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_exp_to_sales,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_exp_to_sales,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_exp_to_sales,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_exp_to_sales,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_exp_to_sales,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_exp_to_sales,2019,not_provided_by_source,890261,1585,888676
financial.indicator.q_exp_to_sales,2020,not_provided_by_source,952002,3436,948566
financial.indicator.q_exp_to_sales,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_exp_to_sales,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_exp_to_sales,2023,not_provided_by_source,1211954,366727,845227
financial.indicator.q_exp_to_sales,2024,not_provided_by_source,1236332,1039242,197090
financial.indicator.q_exp_to_sales,2025,not_provided_by_source,1251467,874782,376685
financial.indicator.q_exp_to_sales,2026,not_provided_by_source,868253,646037,222216
financial.indicator.q_finaexp_to_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_finaexp_to_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_finaexp_to_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_finaexp_to_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_finaexp_to_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_finaexp_to_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_finaexp_to_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_finaexp_to_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_finaexp_to_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_finaexp_to_gr,2019,not_provided_by_source,890261,1585,888676
financial.indicator.q_finaexp_to_gr,2020,not_provided_by_source,952002,3436,948566
financial.indicator.q_finaexp_to_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_finaexp_to_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_finaexp_to_gr,2023,not_provided_by_source,1211954,366683,845271
financial.indicator.q_finaexp_to_gr,2024,not_provided_by_source,1236332,1039043,197289
financial.indicator.q_finaexp_to_gr,2025,not_provided_by_source,1251467,874564,376903
financial.indicator.q_finaexp_to_gr,2026,not_provided_by_source,868253,645809,222444
financial.indicator.q_gc_to_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_gc_to_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_gc_to_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_gc_to_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_gc_to_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_gc_to_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_gc_to_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_gc_to_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_gc_to_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_gc_to_gr,2019,not_provided_by_source,890261,1585,888676
financial.indicator.q_gc_to_gr,2020,not_provided_by_source,952002,3436,948566
financial.indicator.q_gc_to_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_gc_to_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_gc_to_gr,2023,not_provided_by_source,1211954,366807,845147
financial.indicator.q_gc_to_gr,2024,not_provided_by_source,1236332,1039527,196805
financial.indicator.q_gc_to_gr,2025,not_provided_by_source,1251467,875038,376429
financial.indicator.q_gc_to_gr,2026,not_provided_by_source,868253,646159,222094
financial.indicator.q_gr_qoq,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_gr_qoq,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_gr_qoq,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_gr_qoq,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_gr_qoq,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_gr_qoq,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_gr_qoq,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_gr_qoq,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_gr_qoq,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_gr_qoq,2019,not_provided_by_source,890261,1603,888658
financial.indicator.q_gr_qoq,2020,not_provided_by_source,952002,3557,948445
financial.indicator.q_gr_qoq,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_gr_qoq,2022,not_provided_by_source,1149262,2460,1146802
financial.indicator.q_gr_qoq,2023,not_provided_by_source,1211954,373854,838100
financial.indicator.q_gr_qoq,2024,not_provided_by_source,1236332,1059762,176570
financial.indicator.q_gr_qoq,2025,not_provided_by_source,1251467,894958,356509
financial.indicator.q_gr_qoq,2026,not_provided_by_source,868253,660530,207723
financial.indicator.q_gr_yoy,2010,not_provided_by_source,452712,51,452661
financial.indicator.q_gr_yoy,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_gr_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_gr_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_gr_yoy,2014,not_provided_by_source,620068,245,619823
financial.indicator.q_gr_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_gr_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_gr_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_gr_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_gr_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.q_gr_yoy,2020,not_provided_by_source,952002,3486,948516
financial.indicator.q_gr_yoy,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_gr_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_gr_yoy,2023,not_provided_by_source,1211954,373142,838812
financial.indicator.q_gr_yoy,2024,not_provided_by_source,1236332,1058548,177784
financial.indicator.q_gr_yoy,2025,not_provided_by_source,1251467,893182,358285
financial.indicator.q_gr_yoy,2026,not_provided_by_source,868253,659677,208576
financial.indicator.q_gross_profit_margin,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_gross_profit_margin,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_gross_profit_margin,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_gross_profit_margin,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_gross_profit_margin,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_gross_profit_margin,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_gross_profit_margin,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_gross_profit_margin,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_gross_profit_margin,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_gross_profit_margin,2019,not_provided_by_source,890261,1585,888676
financial.indicator.q_gross_profit_margin,2020,not_provided_by_source,952002,3436,948566
financial.indicator.q_gross_profit_margin,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_gross_profit_margin,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_gross_profit_margin,2023,not_provided_by_source,1211954,366727,845227
financial.indicator.q_gross_profit_margin,2024,not_provided_by_source,1236332,1039242,197090
financial.indicator.q_gross_profit_margin,2025,not_provided_by_source,1251467,874850,376617
financial.indicator.q_gross_profit_margin,2026,not_provided_by_source,868253,646004,222249
financial.indicator.q_impair_to_gr_ttm,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_impair_to_gr_ttm,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_impair_to_gr_ttm,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_impair_to_gr_ttm,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_impair_to_gr_ttm,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_impair_to_gr_ttm,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_impair_to_gr_ttm,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_impair_to_gr_ttm,2017,not_provided_by_source,799069,626,798443
financial.indicator.q_impair_to_gr_ttm,2018,not_provided_by_source,856805,1639,855166
financial.indicator.q_impair_to_gr_ttm,2019,not_provided_by_source,890261,1100,889161
financial.indicator.q_impair_to_gr_ttm,2020,not_provided_by_source,952002,1166,950836
financial.indicator.q_impair_to_gr_ttm,2021,not_provided_by_source,1062390,532,1061858
financial.indicator.q_impair_to_gr_ttm,2022,not_provided_by_source,1149262,1825,1147437
financial.indicator.q_impair_to_gr_ttm,2023,not_provided_by_source,1211954,296840,915114
financial.indicator.q_impair_to_gr_ttm,2024,not_provided_by_source,1236332,827242,409090
financial.indicator.q_impair_to_gr_ttm,2025,not_provided_by_source,1251467,732400,519067
financial.indicator.q_impair_to_gr_ttm,2026,not_provided_by_source,868253,534524,333729
financial.indicator.q_investincome,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_investincome,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_investincome,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_investincome,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_investincome,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_investincome,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_investincome,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_investincome,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_investincome,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_investincome,2019,not_provided_by_source,890261,1554,888707
financial.indicator.q_investincome,2020,not_provided_by_source,952002,3287,948715
financial.indicator.q_investincome,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_investincome,2022,not_provided_by_source,1149262,2402,1146860
financial.indicator.q_investincome,2023,not_provided_by_source,1211954,351210,860744
financial.indicator.q_investincome,2024,not_provided_by_source,1236332,992700,243632
financial.indicator.q_investincome,2025,not_provided_by_source,1251467,851585,399882
financial.indicator.q_investincome,2026,not_provided_by_source,868253,630256,237997
financial.indicator.q_investincome_to_ebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_investincome_to_ebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_investincome_to_ebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_investincome_to_ebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_investincome_to_ebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_investincome_to_ebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_investincome_to_ebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_investincome_to_ebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_investincome_to_ebt,2018,not_provided_by_source,856805,1808,854997
financial.indicator.q_investincome_to_ebt,2019,not_provided_by_source,890261,1472,888789
financial.indicator.q_investincome_to_ebt,2020,not_provided_by_source,952002,2263,949739
financial.indicator.q_investincome_to_ebt,2021,not_provided_by_source,1062390,576,1061814
financial.indicator.q_investincome_to_ebt,2022,not_provided_by_source,1149262,1743,1147519
financial.indicator.q_investincome_to_ebt,2023,not_provided_by_source,1211954,277286,934668
financial.indicator.q_investincome_to_ebt,2024,not_provided_by_source,1236332,753930,482402
financial.indicator.q_investincome_to_ebt,2025,not_provided_by_source,1251467,631240,620227
financial.indicator.q_investincome_to_ebt,2026,not_provided_by_source,868253,458757,409496
financial.indicator.q_net_profit_margin,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_net_profit_margin,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_net_profit_margin,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_net_profit_margin,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_net_profit_margin,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_net_profit_margin,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_net_profit_margin,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_net_profit_margin,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_net_profit_margin,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_net_profit_margin,2019,not_provided_by_source,890261,1585,888676
financial.indicator.q_net_profit_margin,2020,not_provided_by_source,952002,3557,948445
financial.indicator.q_net_profit_margin,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_net_profit_margin,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_net_profit_margin,2023,not_provided_by_source,1211954,373776,838178
financial.indicator.q_net_profit_margin,2024,not_provided_by_source,1236332,1059255,177077
